text,label
يعني انت متخيل ان المسلمين اللي المفروض بيتوضه ابل كل صلاه دول قذرين امال لو كانو مبيتودوش كانو هيبئو عاملين ازاي,0
اول مرة بحياتي بسمع حدا بحكي سويدي. صراحة ضليت ماسك حالي اني ما اضحك، جميلة اللغه صراحة,0
الزق اللي أنت تمدح بيلعب السهلاوي الزق الثاني وزق عليك وعلي اللي أتابعك تفووووووو يا خنزير,1
الحريم دول كلهم على بعضهم لباوي وعايزين يتناكوا,0
الهبد على الطريقة الحمدونية,0
الله يلعن كورونا بس LINK,1
نحن كنواب نطالب بدعم اسعار عجلات السباحة اللي علی شكل البطه .. خلی الشعب يبطبط قصدي يسبح ..,0
لعنة فضحتونا ليكم القتل أخرجوا تونس كلاب ولله فضحتونا ولله لوكانت سلطت لابدتهم وارحت الشعب التونسي يستحقون القتل أصبحنا أضحوكة الدول العربية والإسلامية,1
وما خلقت الانس والجن الا ليعبدون,0
قروب ولاد توانسا أكثر كابتير اكران تونسيات يخونو رجالهم وخطيبهم وتونسيات يلحسو للعرب ويقولولهم رجالنا وعليهم أغلب تونسيات قاعدين يخونوا رجالهم قوانين ثما رفعت قضية نفقة بايتة راجلها وثمة تسكن دار خوها بلاش وتأخذ طليقها منحة سكن ثمة عرست رجعت تقابل صاحبها ثمة رفعت قضية براجلها الحبس النفقة تمشي ثمة تعرس تغطي فضيحة قتلي الاوروبيات مايهنيوش تونسيات مايهنيوش الفرق الأوروبية ماتكلفلناش عرس التونسية تكلف العرس وتخون تتقوى عالراجل,1
جسلهامها بالحنايا يزرع طعونها وعيونها في مسايير المنايا سبب,0
للاسف توصل فيكي الامور لهذا المستوى من الانحطاط السياسي للاسف لكن عزائنا انك كسابقاتك الى مزابل التاريخ عاجلا ام اجلا,1
للأسف سيء كتير و انا هيك كويسة بالانجليزي ما بالك بالباقي..,1
انا توقعته يبيع عليهم 😷,0
واطية عن جد واطية,1
ياراجل ذا عمل سنين ودفع مليارات الدولارات من اموال القطري المسكين الناس تفكر شغل يوم او اسبوع ذا عمل خنازير الفلسطي…,1
حاتم العراقي - طيبة,0
يلا يازنجي ياعرص يابن الخول انت ازاي تتكلم مع اسيادك كده,0
أولئك الملحدين الذين لا يعرفون الله مع من يتكلمون عندما تبكي أرواحهم؟ LINK,1
بس يكون نفسك تنام بكير، بس المشكلة صاحي عال ٥م,0
والله ودي اسبه بس وش اسوي صدق انه عبد,1
يسعد دين فلسطيييين,0
فى كوريا الجنوبية الطائرات بتغير مسارها فى الإقلاع والهبوط عشان الطلاب بيأدو الامتحانات اثناء الدارسة لزيادة قدرة الطلاب على التركيز والابتكار والتفوق واحنا فى مصر بنعلم الأطفال يبيعو خضار حسبى الله ونعم الوكيل 😡😡😡😡😡,1
حماس سبقت قوات الأنظمة العربية بخطوات عملاقة والقادم أعظم . الله غالب .,0
تيأس قلوب من اجتهد ليبني او من عمل ليربي اولاده... هي حرب ابادة للآمال والطموحات. الآن ما العمل ؟,1
احكيلهم هالحكي في دكاترة خلصوا مادة الفيرست بأول اسبوعين وساحبين للسكند,0
ربنا ينتقم من العالم التراكوا دول ملحدين,0
من كتر ما هو سايق الشرف دعس خواته,1
سرحت شعرها واهملت اخلاقها مسكينه هي تظن بانها جميله,0
الفوضى التي بداخلك لا يعقل أن تكون مجرد كلام مبعثر... -قالو ترى,0
ههههههه يسعد صباحك شيخه هانم,0
ميييينغ خاصتنا اشتقتله كتتتير,0
السعوديين دول دماغهم كبيره جدا وسهل أوي إن أي حد يفهمهم واللي بيقول عليهم دماغهم مقفله ده يبقى غلطان,0
رايفت حتي علي مطبات شارع الكتيبه,1
يلعن كسم الزنوج في الأرض يا أخي,0
مارتا صاحبة الجايزة وصاحبة الكورة بتاعت الحريم نفسها من اول ما اخترعوها,0
أي مواطن بعرف سلعة ما ارتفع سعرها لازم يبلغ عنها الحكومة بجوز يكونوا ناسينها,0
#الصوفية و #داعش وجهان لعملة واحدة و هي : غسيل المخ أدمغتهم عبارة عن مراحيض يقضي فيها شيوخهم حاجياتهم أجلكم الله و أكرمكم,1
رجل جزائري يتزوج بترمة رجل مغربي شعب لوطي تفرج دزيري شاذ,1
""""""" لم يكن هدوئي هذه المرة هو ذاك الذي يسبق العاصفة، لقد مرت العاصفة بالفعل دون أن يشعر بي أحد، وقد علمتني أن لا أتعامل مع الحياة بمحمل الجدية مُطلقًا.""""""",0
صهاينه الامارات يدعموالانقلاب وال يهود يدعموهم,1
تعيين مارتن اتكنسون حكم لمباراة ليفربول مانشستر يونايتد يوم الاحد في قلعة الآنفيلد,0
كفايه مياصه ومياعه بقى يا لبنان مش ناقصاكو,0
بكون بسوي ديليت اول بأول للرسائل,0
مش عارف ليه بس شكل فيه سعوديين كتير أوي جم مصر السنه دي عشان انا بقيت بشوفهم كتير اوي,0
اخر شي اصلًا بطالعه هو,0
أنا مابعرف ليش في ناس عاملة فولو ل وبتضل تسب فيها من كل الاطراف . انا شخصيا مابتعنيلي ارائها ولا بتمثلن… LINK,0
أبيش أحلى من ااسلط @ At Al-Salt,1
وانتي بخيـر يا رب محاميتنا الحلوة يسعد قلبك يا رب دنيا وآخرة شكراً على كلامك وما يحرمني منك يا عســل,0
الغوطة لا تباد لكن خونتها الصهاينة وكذابيها هم بأزدياد. جيش الغوطة السوري على تويتر هم ليس إلا عملاء للصهاينة👎😡 URL,1
ليس بغريب على حكام العرب,0
الشعب الجزائري ⁦🇩🇿⁩والشعب المغربي ⁦🇲🇦⁩ خاوة خاوة والمحرضين هم العدو هم الخونة #تروح_كورونا_زيدو_أنتوما #توقفوا_عن_إستدعاء_النشطاء,1
انشالله بيقبر قلبك قريبا,1
RT صباحكم ياكلبات رتويت كل كلبه تعمل رتويت وتجي خاص بسرعه 👠 URL,1
كلما فضح نيزك أشخاص أو حسابات حاولوا زعزعة ثقتنا فيه نيزك سعودي وطني فيه غيرة ع محارم الله، مهما حاولتم تشويه سمعته فلن تحدوا إلا حجراً نلقمه في حلوقكم استمر #نيزك في فضح المتردية والنطيحة #نيزك_يدار_من_تركيا,1
البراكين تغلي بصدر كل يمني حر الله أكبر الموت لامريكا الموت لإسرائيل اللعنة على اليهود النصر للإسلام,1
"RT آلأنثى تحمل وتتعب وينقص جزء من ذآكرتهآ عند كل ولآدة🤕<LF>.<LF> كل هذآ فقط - كي تنجب وآحد "" ثور "" يردد بكل مكآن : آلمرأه نآقصة عقل 👎",1
الأفعى المرقطة,1
ليش حكيت وحطيت حالي بموقف غبي,0
المغرب كلها ملعوب في أصلها دول بيتكلموا فرنساوي أكتر من عربي,0
نحن متفقين على ظلم الحكام وقمعهم لكننا مختلفين عاى آلية نبذه ظلمهم وقمعهم ..العفو,0
يلا مدام سحر بدي انيك,1
ابو الاس ، يخليلي اياك حبيبي,0
شو بدكو في المفاعل النووي بلشانين في هالسولافه هي عنا المطبخ السياسي احسن من مليون مفاعل,1
تحقيق شو !!! مابفهم عليكم المجرم عندكم والجريمة واضحه,1
كول هوا يول,0
بزاف على درويش,0
اللهم اسكب في جسد كل مريض نهراً من الراحة يسري في أوردته .. اللهم أرح ثم هوّن ثم اشفي كل نفس لا يعلم بوجعها إلا أنت سبحانك اللهم تقبل دعائنا ياارحم الراحمين اللهم إنك عفو تحب العفو فاعفو عنا,0
النار أول ما تأكل نفسها ...... ستأكلكم ناركم يا,0
